NOME DO JOB	DATA DE EXECUÇÃO	HORA DE EXECUÇÃO	TEMPO DE CPU	TEMPO DE SALA	RETURN CODE	USUARIO	JOBID
OCGJD400	29/12/2023	04.00.45	49,57	72,99	0000	TWSUSER	3563
OCGJD400	30/12/2023	04.03.48	60,01	170,13	0000	TWSUSER	25240
OCGJD400	03/01/2024	03.39.42	50,91	81,89	0000	TWSUSER	73408
OCGJD400	04/01/2024	04.04.01	49,57	78,40	0000	TWSUSER	478
OCGJD400	05/01/2024	04.12.04	50,78	83,17	0000	TWSUSER	25291
OCGJD400	06/01/2024	03.34.08	49,80	79,39	0000	TWSUSER	50207
OCGJD400	07/01/2024	10.26.44	54,05	63,77	0000	TWSUSER	61322
OCGJD400	09/01/2024	04.01.16	57,54	77,56	0000	TWSUSER	90904
OCGJD400	10/01/2024	04.04.25	57,78	88,67	0000	TWSUSER	15961
OCGJD400	11/01/2024	04.01.28	58,50	100,16	0000	TWSUSER	40606
OCGJD400	12/01/2024	04.02.46	59,02	107,65	0000	TWSUSER	64947
OCGJD400	13/01/2024	03.59.06	58,38	95,30	0000	TWSUSER	90160
OCGJD400	16/01/2024	03.59.44	58,00	91,60	0000	TWSUSER	29365
OCGJD400	17/01/2024	04.00.47	58,41	97,59	0000	TWSUSER	54544
OCGJD400	18/01/2024	04.01.26	57,99	100,40	0000	TWSUSER	80011
OCGJD400	19/01/2024	04.01.22	58,36	95,18	0000	TWSUSER	4110
OCGJD400	20/01/2024	04.01.05	58,20	95,90	0000	TWSUSER	28595
OCGJD400	23/01/2024	04.00.09	58,41	101,78	0000	TWSUSER	68789
OCGJD400	24/01/2024	04.00.21	57,94	84,19	0000	TWSUSER	94555
OCGJD400	25/01/2024	04.01.01	57,90	82,97	0000	TWSUSER	19687
OCGJD400	26/01/2024	04.00.54	58,26	87,66	0000	TWSUSER	43948
OCGJD400	27/01/2024	03.33.11	57,35	78,24	0000	TWSUSER	68862
OCGJD400	30/01/2024	04.01.29	58,12	89,89	0000	TWSUSER	9032
OCGJD400	31/01/2024	04.06.07	57,77	83,83	0000	TWSUSER	34698
OCGJD400	01/02/2024	03.33.15	59,75	71,81	0000	TWSUSER	60284
OCGJD400	02/02/2024	04.15.06	57,91	84,78	0000	TWSUSER	86931
OCGJD400	03/02/2024	03.37.26	57,62	89,29	0000	TWSUSER	12015
OCGJD400	06/02/2024	04.26.13	56,16	71,56	0000	TWSUSER	53066
OCGJD400	07/02/2024	06.24.44	56,14	70,36	0000	TWSUSER	80898
OCGJD400	08/02/2024	04.07.23	58,61	90,46	0000	TWSUSER	5755
OCGJD400	09/02/2024	04.02.27	58,91	96,76	0000	TWSUSER	30208
OCGJD400	10/02/2024	04.03.51	58,64	97,03	0000	TWSUSER	56105
OCGJD400	15/02/2024	03.33.59	56,77	83,84	0000	TWSUSER	10585
OCGJD400	16/02/2024	04.06.40	58,23	93,16	0000	TWSUSER	35858
OCGJD400	17/02/2024	06.37.51	56,07	78,11	0000	TWSUSER	60468
OCGJD400	20/02/2024	04.01.57	57,78	90,96	0000	TWSUSER	98800
OCGJD400	21/02/2024	04.01.37	58,14	97,52	0000	TWSUSER	24000
OCGJD400	22/02/2024	04.01.32	58,43	95,39	0000	TWSUSER	48925
OCGJD400	23/02/2024	06.41.42	56,13	69,92	0000	TWSUSER	76101
OCGJD400	24/02/2024	03.59.45	57,76	89,90	0000	TWSUSER	99658
OCGJD400	27/02/2024	04.01.51	58,32	91,94	0000	TWSUSER	41547
OCGJD400	28/02/2024	04.04.36	58,03	88,88	0000	TWSUSER	68418
OCGJD400	29/02/2024	04.03.21	58,08	95,01	0000	TWSUSER	93875
OCGJD400	01/03/2024	03.33.29	64,28	110,05	0000	TWSUSER	19053
OCGJD400	02/03/2024	04.20.21	58,51	90,94	0000	TWSUSER	45969
OCGJD400	05/03/2024	03.37.18	56,63	84,06	0000	TWSUSER	87565
OCGJD400	06/03/2024	04.09.56	58,55	98,38	0000	TWSUSER	14403
OCGJD400	07/03/2024	04.11.18	58,06	90,51	0000	TWSUSER	39919
OCGJD400	08/03/2024	04.07.21	58,98	101,27	0000	TWSUSER	63959
OCGJD400	09/03/2024	04.08.11	58,79	105,09	0000	TWSUSER	89988
OCGJD400	12/03/2024	04.05.03	58,35	108,47	0000	TWSUSER	30407
OCGJD400	13/03/2024	04.04.40	57,84	95,74	0000	TWSUSER	55876
OCGJD400	14/03/2024	04.03.59	57,95	92,66	0000	TWSUSER	82331
OCGJD400	15/03/2024	04.06.18	57,09	92,47	0000	TWSUSER	6869
OCGJD400	16/03/2024	04.06.27	57,05	83,74	0000	TWSUSER	31739
OCGJD400	19/03/2024	07.41.16	55,56	76,99	0000	TWSUSER	67855
OCGJD400	20/03/2024	03.33.27	56,40	75,54	0000	TWSUSER	87777
OCGJD400	21/03/2024	04.02.20	56,38	78,13	0000	TWSUSER	11182
OCGJD400	22/03/2024	04.09.28	57,43	86,63	0000	TWSUSER	33504
OCGJD400	23/03/2024	04.05.36	57,02	81,83	0000	TWSUSER	57635
OCGJD400	26/03/2024	03.33.44	57,41	85,20	0000	TWSUSER	97488
OCGJD400	27/03/2024	04.06.53	57,61	82,44	0000	TWSUSER	22496
OCGJD400	28/03/2024	04.08.18	57,89	84,77	0000	TWSUSER	48588
OCGJD400	29/03/2024	03.59.46	61,63	90,00	0000	TWSUSER	71825
OCGJD400	02/04/2024	04.31.19	59,94	106,74	0000	TWSUSER	21358
OCGJD400	03/04/2024	04.16.22	57,00	93,42	0000	TWSUSER	43970
OCGJD400	04/04/2024	04.20.53	57,44	85,66	0000	TWSUSER	68382
OCGJD400	05/04/2024	03.33.58	56,72	93,38	0000	TWSUSER	92264
OCGJD400	06/04/2024	04.12.43	57,68	98,34	0000	TWSUSER	17054
OCGJD400	09/04/2024	04.07.33	58,82	93,66	0000	TWSUSER	54682
OCGJD400	10/04/2024	04.25.51	56,37	81,03	0000	TWSUSER	79489
OCGJD400	11/04/2024	04.09.30	59,40	112,75	0000	TWSUSER	5383
OCGJD400	12/04/2024	04.09.52	56,86	82,06	0000	TWSUSER	28628
OCGJD400	13/04/2024	04.05.49	56,98	91,73	0000	TWSUSER	52091
OCGJD400	16/04/2024	04.06.51	58,49	101,27	0000	TWSUSER	92539
OCGJD400	17/04/2024	04.09.30	57,31	87,47	0000	TWSUSER	16847
OCGJD400	18/04/2024	04.09.24	56,42	73,84	0000	TWSUSER	40290
OCGJD400	19/04/2024	04.13.52	57,57	83,86	0000	TWSUSER	62296
OCGJD400	20/04/2024	04.10.49	57,14	93,94	0000	TWSUSER	85750
OCGJD400	23/04/2024	03.34.02	58,07	103,60	0000	TWSUSER	22479
OCGJD400	24/04/2024	04.07.26	57,35	85,70	0000	TWSUSER	45249
OCGJD400	25/04/2024	04.05.10	58,44	98,88	0000	TWSUSER	70356
OCGJD400	26/04/2024	04.09.53	57,81	94,87	0000	TWSUSER	93093
OCGJD400	27/04/2024	04.06.05	57,02	86,52	0000	TWSUSER	16705
OCGJD400	30/04/2024	04.11.01	57,92	97,95	0000	TWSUSER	52859
OCGJD400	01/05/2024	04.09.26	64,55	117,57	0000	TWSUSER	75398
OCGJD400	03/05/2024	04.26.33	59,17	101,17	0000	TWSUSER	7692
OCGJD400	04/05/2024	04.21.46	56,75	100,24	0000	TWSUSER	29981
OCGJD400	07/05/2024	04.17.34	57,68	96,01	0000	TWSUSER	70128
OCGJD400	08/05/2024	04.13.06	58,03	93,41	0000	TWSUSER	93526
OCGJD400	09/05/2024	04.08.40	56,35	78,62	0000	TWSUSER	19220
OCGJD400	10/05/2024	04.06.50	57,47	98,35	0000	TWSUSER	41830
OCGJD400	11/05/2024	04.09.59	55,02	69,57	0000	TWSUSER	66234
OCGJD400	14/05/2024	04.06.25	57,04	93,23	0000	TWSUSER	3119
OCGJD400	15/05/2024	04.05.38	56,52	86,26	0000	TWSUSER	25438
OCGJD400	16/05/2024	04.06.04	56,68	84,04	0000	TWSUSER	49323
OCGJD400	17/05/2024	04.06.23	56,41	81,58	0000	TWSUSER	71592
OCGJD400	18/05/2024	04.17.12	56,29	91,35	0000	TWSUSER	94402
OCGJD400	21/05/2024	04.09.00	55,63	75,81	0000	TWSUSER	30045
OCGJD400	22/05/2024	04.17.03	0,00	1,46	0012	TWSUSER	53393
OCGJD400	22/05/2024	04.48.00	54,68	68,27	0000	TWSUSER	53696
OCGJD400	23/05/2024	04.04.39	0,00	1,46	0012	TWSUSER	77281
OCGJD400	23/05/2024	04.40.21	55,22	71,32	0000	TWSUSER	77607
OCGJD400	24/05/2024	04.08.26	56,20	81,56	0000	TWSUSER	99742
OCGJD400	25/05/2024	04.09.33	56,60	89,44	0000	TWSUSER	23996
OCGJD400	28/05/2024	03.33.28	56,12	89,73	0000	TWSUSER	60169
OCGJD400	29/05/2024	04.10.30	56,35	84,12	0000	TWSUSER	82677
OCGJD400	30/05/2024	04.09.37	55,81	84,16	0000	TWSUSER	5848
OCGJD400	01/06/2024	03.33.08	62,78	111,31	0000	TWSUSER	33089
OCGJD400	04/06/2024	05.38.29	55,74	72,56	0000	TWSUSER	70425
OCGJD400	05/06/2024	04.17.36	59,17	88,15	0000	TWSUSER	90763
OCGJD400	06/06/2024	04.23.35	59,44	89,81	0000	TWSUSER	12527
OCGJD400	07/06/2024	04.13.37	55,48	85,43	0000	TWSUSER	34893
OCGJD400	08/06/2024	03.42.31	57,09	120,23	0000	TWSUSER	56200
OCGJD400	11/06/2024	03.59.33	57,30	105,35	0000	TWSUSER	93521
OCGJD400	12/06/2024	04.15.33	58,29	104,78	0000	TWSUSER	15275
OCGJD400	13/06/2024	04.09.38	56,80	85,15	0000	TWSUSER	37995
OCGJD400	14/06/2024	04.09.40	55,30	87,02	0000	TWSUSER	59769
OCGJD400	15/06/2024	04.14.41	55,31	89,70	0000	TWSUSER	81870
OCGJD400	18/06/2024	04.09.09	56,35	92,84	0000	TWSUSER	18653
OCGJD400	19/06/2024	04.11.37	55,80	85,02	0000	TWSUSER	40746
OCGJD400	20/06/2024	04.08.44	55,42	83,92	0000	TWSUSER	63941
OCGJD400	21/06/2024	04.09.46	56,21	94,86	0000	TWSUSER	86584
OCGJD400	22/06/2024	04.16.15	55,15	81,12	0000	TWSUSER	10973
OCGJD400	25/06/2024	03.58.53	55,75	94,74	0000	TWSUSER	49472
OCGJD400	26/06/2024	04.09.40	55,79	84,08	0000	TWSUSER	73534
OCGJD400	27/06/2024	04.12.02	55,55	90,29	0000	TWSUSER	99611
OCGJD400	28/06/2024	04.12.36	56,04	89,17	0000	TWSUSER	22976
OCGJD400	29/06/2024	04.09.01	62,22	116,88	0000	TWSUSER	48934
OCGJD400	02/07/2024	06.44.42	55,84	71,78	0000	TWSUSER	89531
OCGJD400	03/07/2024	05.35.16	54,13	68,58	0000	TWSUSER	14042
OCGJD400	04/07/2024	04.22.16	55,47	85,25	0000	TWSUSER	37264
OCGJD400	05/07/2024	03.33.50	54,86	92,05	0000	TWSUSER	60552
OCGJD400	06/07/2024	04.09.52	55,66	105,68	0000	TWSUSER	87443
OCGJD400	09/07/2024	03.37.28	56,94	97,46	0000	TWSUSER	27264
OCGJD400	10/07/2024	04.13.49	55,00	87,36	0000	TWSUSER	53007
OCGJD400	11/07/2024	04.09.15	55,96	92,36	0000	TWSUSER	78311
OCGJD400	12/07/2024	04.09.28	55,28	89,11	0000	TWSUSER	993
OCGJD400	13/07/2024	04.13.30	55,18	90,24	0000	TWSUSER	25981
OCGJD400	16/07/2024	04.09.01	55,88	97,45	0000	TWSUSER	63481
OCGJD400	17/07/2024	04.09.58	55,07	86,62	0000	TWSUSER	87216
OCGJD400	18/07/2024	04.13.36	55,09	90,19	0000	TWSUSER	10321
OCGJD400	19/07/2024	04.04.18	53,89	69,88	0000	TWSUSER	32209
OCGJD400	20/07/2024	04.17.33	54,70	82,84	0000	TWSUSER	56029
OCGJD400	23/07/2024	04.10.22	56,10	99,10	0000	TWSUSER	93845
OCGJD400	24/07/2024	03.40.40	53,86	74,40	0000	TWSUSER	16930
OCGJD400	25/07/2024	03.40.32	55,78	92,84	0000	TWSUSER	40490
OCGJD400	26/07/2024	03.39.41	54,95	81,08	0000	TWSUSER	63015
OCGJD400	27/07/2024	03.49.14	53,61	71,37	0000	TWSUSER	86940
OCGJD400	30/07/2024	03.39.52	55,83	98,26	0000	TWSUSER	23942
OCGJD400	31/07/2024	03.42.38	55,77	91,77	0000	TWSUSER	45488
OCGJD400	01/08/2024	03.40.21	62,34	102,09	0000	TWSUSER	68679
OCGJD400	02/08/2024	03.59.03	56,79	95,52	0000	TWSUSER	91649
OCGJD400	03/08/2024	03.46.57	55,03	90,51	0000	TWSUSER	14354
OCGJD400	06/08/2024	03.43.52	65,31	107,52	0000	TWSUSER	50616
OCGJD400	07/08/2024	03.42.56	65,98	101,44	0000	TWSUSER	72792
OCGJD400	08/08/2024	03.43.34	65,98	102,92	0000	TWSUSER	96755
OCGJD400	09/08/2024	03.42.51	66,41	110,26	0000	TWSUSER	19744
OCGJD400	10/08/2024	03.41.22	64,60	90,82	0000	TWSUSER	43474
OCGJD400	13/08/2024	03.41.07	66,04	110,45	0000	TWSUSER	80736
OCGJD400	14/08/2024	03.42.19	66,05	107,03	0000	TWSUSER	3183
OCGJD400	15/08/2024	03.40.53	66,04	111,84	0000	TWSUSER	26807
OCGJD400	16/08/2024	03.41.14	65,47	103,64	0000	TWSUSER	49445
OCGJD400	17/08/2024	03.39.43	65,45	107,24	0000	TWSUSER	73369
OCGJD400	20/08/2024	03.40.28	65,13	109,20	0000	TWSUSER	9718
OCGJD400	21/08/2024	03.41.08	65,80	111,81	0000	TWSUSER	31966
OCGJD400	22/08/2024	03.41.25	65,17	103,77	0000	TWSUSER	56940
OCGJD400	23/08/2024	03.40.33	65,57	106,92	0000	TWSUSER	81155
OCGJD400	24/08/2024	03.40.29	65,59	106,78	0000	TWSUSER	5975
OCGJD400	27/08/2024	03.40.10	65,33	106,16	0000	TWSUSER	44406
OCGJD400	28/08/2024	03.41.27	65,68	107,13	0000	TWSUSER	70947
OCGJD400	29/08/2024	03.40.57	65,14	103,76	0000	TWSUSER	96972
OCGJD400	30/08/2024	03.42.47	65,55	106,14	0000	TWSUSER	19294
OCGJD400	31/08/2024	03.41.26	70,68	134,28	0000	TWSUSER	44304
OCGJD400	03/09/2024	03.59.07	67,08	118,15	0000	TWSUSER	83737
OCGJD400	04/09/2024	03.48.26	75,57	120,19	0000	TWSUSER	9882
OCGJD400	05/09/2024	03.51.02	76,05	115,09	0000	TWSUSER	35599
OCGJD400	06/09/2024	03.44.00	77,12	116,63	0000	TWSUSER	59833
OCGJD400	07/09/2024	03.51.18	77,06	144,91	0000	TWSUSER	86257
OCGJD400	10/09/2024	03.49.02	77,04	137,70	0000	TWSUSER	26900
OCGJD400	11/09/2024	03.44.38	76,64	120,95	0000	TWSUSER	53460
OCGJD400	12/09/2024	03.41.36	74,69	109,59	0000	TWSUSER	78978
OCGJD400	13/09/2024	03.41.37	74,88	107,89	0000	TWSUSER	1088
OCGJD400	14/09/2024	03.43.21	75,08	114,46	0000	TWSUSER	27250
OCGJD400	17/09/2024	03.34.09	70,62	107,17	0000	TWSUSER	68593
OCGJD400	18/09/2024	03.41.08	70,87	101,75	0000	TWSUSER	95192
OCGJD400	19/09/2024	03.41.07	70,45	101,90	0000	TWSUSER	22071
OCGJD400	20/09/2024	03.41.01	70,59	106,74	0000	TWSUSER	48262
OCGJD400	21/09/2024	03.34.00	71,75	118,57	0000	TWSUSER	72624
OCGJD400	24/09/2024	03.41.13	70,61	111,10	0000	TWSUSER	9833
OCGJD400	25/09/2024	03.40.40	70,30	102,28	0000	TWSUSER	36160
OCGJD400	26/09/2024	03.40.54	70,11	105,97	0000	TWSUSER	58299
OCGJD400	27/09/2024	03.42.14	76,85	112,88	0000	TWSUSER	80230
OCGJD400	28/09/2024	03.42.25	75,61	113,50	0000	TWSUSER	4357
OCGJD400	01/10/2024	04.23.37	85,60	105,24	0000	TWSUSER	41743
OCGJD400	02/10/2024	03.58.38	81,43	123,47	0000	TWSUSER	66580
OCGJD400	03/10/2024	03.47.15	79,50	111,51	0000	TWSUSER	94016
OCGJD400	04/10/2024	03.54.25	80,31	110,97	0000	TWSUSER	17268
OCGJD400	05/10/2024	03.41.29	80,10	128,04	0000	TWSUSER	42537
OCGJD400	08/10/2024	03.45.02	82,04	126,29	0000	TWSUSER	85812
OCGJD400	09/10/2024	03.43.09	81,31	117,85	0000	TWSUSER	12446
OCGJD400	10/10/2024	03.41.21	80,46	111,41	0000	TWSUSER	38484
OCGJD400	11/10/2024	03.42.07	81,21	117,09	0000	TWSUSER	61334
OCGJD400	12/10/2024	03.41.31	81,38	124,13	0000	TWSUSER	87057
OCGJD400	15/10/2024	03.33.58	80,59	121,30	0000	TWSUSER	30178
OCGJD400	16/10/2024	03.41.43	80,96	109,43	0000	TWSUSER	56496
OCGJD400	17/10/2024	03.41.20	80,92	111,46	0000	TWSUSER	81288
OCGJD400	18/10/2024	03.41.57	80,54	112,38	0000	TWSUSER	4551
OCGJD400	19/10/2024	03.41.26	81,90	125,66	0000	TWSUSER	28787
OCGJD400	22/10/2024	03.41.38	80,95	116,43	0000	TWSUSER	66308
OCGJD400	23/10/2024	03.40.31	80,32	115,40	0000	TWSUSER	89569
OCGJD400	24/10/2024	03.42.06	81,06	112,99	0000	TWSUSER	12500
OCGJD400	25/10/2024	03.41.02	80,82	111,67	0000	TWSUSER	34638
OCGJD400	26/10/2024	03.41.33	80,71	113,54	0000	TWSUSER	57917
OCGJD400	29/10/2024	03.41.10	79,93	110,52	0000	TWSUSER	95814
OCGJD400	30/10/2024	03.41.36	80,24	116,69	0000	TWSUSER	18294
OCGJD400	05/05/2020	04.42.37	TWSUSER	58785
OCGJD400	11/10/2022	07.21.06	TWSUSER	15051
OCGJD400	22/07/2025	06.51.57	USRIWPRD	78350
